492-1259:['add', True, None, None, False, False],14.204101527207868
492-1260:['add', True, None, None, False, False],25.045178494725718
492-1261:[None, False, None, None, False, False],16.92384904998466
492-1262:[None, False, None, None, False, False],2.6770630673681683
492-1263:[None, False, None, None, False, False],1.3844373104863459
492-1264:[None, False, None, None, False, False],1.1902380714238083
492-1265:['add', True, None, None, True, True],0.9066007005972622
492-1266:['add', True, None, None, False, False],0.9105655249324519
492-1267:['mul', True, None, None, False, False],1.4277576315267462
492-1268:[None, False, None, None, False, True],6.581835804739836
493-1252:['add', True, None, None, False, True],1.060468555287699
493-1253:['add', True, None, None, False, False],5.261193574728024
493-1254:['add', True, None, None, False, False],20.59705630323245
493-1255:['mul', True, None, None, True, True],7.949350273166032
493-1256:['mul', True, None, None, True, True],6.703651282001768
493-1257:['add', False, None, None, True, True],3.6057061885517885
493-1258:['add', False, None, None, True, True],12.02614708314675
493-1259:[None, False, None, None, True, False],6.204836822995419
493-1260:[None, False, None, None, True, False],37.015762408285816
493-1261:[None, False, None, None, True, False],12.051970793193917
493-1262:[None, False, None, None, False, False],1.3228756555322954
493-1263:[None, False, None, None, True, False],1.2909944487358023
493-1264:[None, False, None, None, True, False],1.1902380714237975
493-1265:[None, False, None, None, True, False],1.1902380714238079
493-1266:['mul', False, None, None, True, True],0.40762783895988736
493-1267:['add', True, None, None, False, False],2.173791167812808
493-1268:[None, False, None, None, True, False],3.5118845842842363
494-1252:['mul', False, None, None, False, False],1.8455773035690777
494-1253:['add', True, None, None, False, False],2.3142344416557745
494-1254:['add', True, None, None, False, False],10.514033809277608
494-1255:['add', True, None, None, False, False],16.632037906180926
494-1256:['mul', False, None, None, False, True],7.090330612182214
494-1257:['add', False, None, None, True, True],6.915469138345569
494-1258:['mul', True, None, None, False, True],2.2031362920622706
494-1259:[None, False, None, None, False, False],4.795831523312719
494-1260:[None, False, None, None, False, False],2.70801280154532
494-1261:[None, False, None, None, True, False],1.4999999999999931
494-1262:[None, False, None, None, True, False],1.3228756555322922
494-1263:[None, False, None, None, False, False],1.3228756555322954
494-1264:[None, False, None, None, True, False],1.3228756555322894
494-1265:[None, False, None, None, True, False],0.8164965809277257
494-1266:['mul', False, None, None, True, False],0.4968192108767124
494-1267:['add', False, None, None, False, False],2.803935517006137
494-1268:[None, False, None, None, False, True],8.54292118540119
495-1252:['mul', True, None, None, False, True],0.7945422554410677
495-1253:['mul', True, None, None, False, True],0.696972680585874
495-1254:['mul', True, None, None, False, False],1.44717471328792
495-1255:['add', True, None, None, False, False],4.129886284858571
495-1256:['add', True, None, None, False, False],11.069006798479315
495-1257:['mul', True, None, None, False, True],11.708553357049961
495-1258:['mul', True, None, None, False, True],9.459265888169288
495-1259:['mul', True, None, None, False, True],5.2855352455861375
495-1260:['mul', True, None, None, False, True],5.295011973807974
495-1261:[None, False, None, None, False, False],17.73884626086676
495-1262:[None, False, None, None, False, False],22.088835792469162
495-1263:[None, False, None, None, False, False],21.73323108360405
495-1264:[None, False, None, None, True, False],19.063490411429516
495-1265:[None, False, None, None, True, False],10.87428158546575
495-1266:['mul', True, None, None, False, True],8.40896717626713
495-1267:['add', False, None, None, False, False],7.922786051864797
495-1268:['mul', True, None, None, True, False],3.391031423221676
496-1252:['mul', False, None, None, False, False],6.46333308142924
496-1253:[None, False, None, None, False, False],7.621242243449117
496-1254:['mul', False, None, None, False, False],6.595031396064694
496-1255:[None, False, None, None, True, False],10.923687424004918
496-1256:['add', True, None, None, False, False],11.145305206610375
496-1257:['mul', True, None, None, False, True],8.360610586415083
496-1258:['mul', True, None, None, False, True],7.204959939718132
496-1259:['mul', False, None, None, False, False],7.295849330449506
496-1260:['mul', False, None, None, False, False],4.16005749547035
496-1261:[None, False, None, None, False, False],0.5823697927404944
496-1262:['mul', True, None, None, False, True],0.55715457401606
496-1263:[None, False, None, None, False, False],0.7071067811865476
496-1264:['mul', True, None, None, False, True],0.6454418760927219
496-1265:['mul', True, None, None, False, False],0.6750419105972039
496-1266:['mul', True, None, None, True, False],0.6459139514706856
496-1267:['mul', False, None, None, True, False],0.6175034500871708
496-1268:[None, False, None, None, False, False],0.8324277264959197
497-1252:['add', True, None, None, False, False],0.9450838835192877
497-1253:['mul', True, None, None, False, True],0.378312619532246
497-1254:['mul', True, None, None, False, True],7.844916215137131
497-1255:[None, False, None, None, True, False],6.551637462749267
497-1256:[None, False, None, None, True, False],1.6606664335671326
497-1257:[None, False, None, None, False, False],3.4544833399983816
497-1258:['add', True, None, None, False, True],3.0568452641988584
497-1259:['mul', False, None, None, False, False],4.7159997450213735
497-1260:['mul', True, None, None, False, False],2.5684915516264826
497-1261:[None, False, None, None, True, False],0.5807431085828582
497-1262:['add', True, None, None, False, True],0.6439873758816783
497-1263:['mul', False, None, None, True, False],0.6859224534332449
497-1264:['mul', True, None, None, False, True],0.48763914455805174
497-1265:[None, False, None, None, True, False],0.40561399763649153
497-1266:[None, False, None, None, False, False],0.7057807129820142
497-1267:['add', True, None, None, False, True],0.5787363977080527
497-1268:['add', False, None, None, True, False],3.0422952695759307
498-1252:[None, False, None, None, True, False],2.6299556396765715
498-1253:[None, False, None, None, False, False],4.102844541697057
498-1254:[None, False, None, None, True, False],5.537749241945324
498-1255:['mul', True, None, None, True, False],0.4676180260148464
498-1256:['add', True, None, None, True, False],1.895680302491747
498-1257:['mul', True, None, None, False, False],3.1649526189997608
498-1258:['mul', False, None, None, True, False],3.5605844673117337
498-1259:['mul', True, None, None, False, True],3.709056805288011
498-1260:['mul', True, None, None, False, True],4.5817560392011965
498-1261:['mul', True, None, None, False, True],2.4659586279766676
498-1262:[None, False, None, None, False, False],0.7015617265653947
498-1263:['mul', True, None, None, False, True],0.5201051724100262
498-1264:['add', True, None, None, False, False],0.47079606121936113
498-1265:['mul', True, None, None, False, True],0.6423552711028317
498-1266:['mul', False, None, None, True, False],0.6484632209812361
498-1267:[None, False, None, None, True, False],3.5472994422987854
498-1268:[None, False, None, None, True, False],1.499980417130619
